NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
NADH REGENERATION%GOBP%GO:0006735	NADH REGENERATION%GOBP%GO:0006735	Details ...	17	0.65876013	2.1965642	0.0	0.007939901	0.13	1778	tags=35%, list=13%, signal=40%	
FATTY ACID OXIDATION%GOBP%GO:0019395	FATTY ACID OXIDATION%GOBP%GO:0019395	Details ...	56	0.48074597	2.187264	0.0	0.0087191835	0.147	2945	tags=48%, list=21%, signal=61%	
ADP METABOLIC PROCESS%GOBP%GO:0046031	ADP METABOLIC PROCESS%GOBP%GO:0046031	Details ...	26	0.58106655	2.1827083	0.0	0.008595603	0.152	2226	tags=38%, list=16%, signal=46%	
HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2	HALLMARK_MYC_TARGETS_V2%MSIGDB_C2%HALLMARK_MYC_TARGETS_V2	Details ...	43	0.5124993	2.178979	0.0	0.008577302	0.16	2595	tags=49%, list=19%, signal=60%	
PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179	PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179	Details ...	29	0.5753617	2.178287	0.0	0.008241965	0.162	2226	tags=41%, list=16%, signal=49%	
LIPID OXIDATION%GOBP%GO:0034440	LIPID OXIDATION%GOBP%GO:0034440		56	0.48074597	2.1725981	0.0	0.008464644	0.175	2945	tags=48%, list=21%, signal=61%	
MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.3	MAJOR PATHWAY OF RRNA PROCESSING IN THE NUCLEOLUS AND CYTOSOL%REACTOME%R-HSA-6791226.3		174	0.38482526	2.1723733	0.0	0.008079886	0.175	4138	tags=51%, list=30%, signal=72%	
GLYCOLYSIS AND GLUCONEOGENESIS%WIKIPATHWAYS_20210210%WP534%HOMO SAPIENS	GLYCOLYSIS AND GLUCONEOGENESIS%WIKIPATHWAYS_20210210%WP534%HOMO SAPIENS		17	0.6468037	2.1645215	0.0	0.008289455	0.185	1832	tags=53%, list=13%, signal=61%	
GLUCOSE CATABOLIC PROCESS TO PYRUVATE%GOBP%GO:0061718	GLUCOSE CATABOLIC PROCESS TO PYRUVATE%GOBP%GO:0061718		17	0.65876013	2.1515026	0.0	0.009249009	0.213	1778	tags=35%, list=13%, signal=40%	
FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20210210%WP143%HOMO SAPIENS	FATTY ACID BETA OXIDATION%WIKIPATHWAYS_20210210%WP143%HOMO SAPIENS		19	0.6364332	2.1504457	0.0	0.008989893	0.215	3713	tags=79%, list=27%, signal=108%	
CHROMATIN REMODELING AT CENTROMERE%GOBP%GO:0031055	CHROMATIN REMODELING AT CENTROMERE%GOBP%GO:0031055		32	0.5317733	2.147945	0.0	0.00903361	0.223	3803	tags=63%, list=27%, signal=86%	
BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY	BIOCARTA_ATRBRCA_PATHWAY%MSIGDB_C2%BIOCARTA_ATRBRCA_PATHWAY		17	0.64617974	2.1459057	0.0	0.0088005485	0.226	3044	tags=65%, list=22%, signal=83%	
NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009132	NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009132		40	0.5133247	2.1456473	0.0	0.008585258	0.229	2226	tags=38%, list=16%, signal=45%	
GLYCOLYTIC PROCESS THROUGH GLUCOSE-6-PHOSPHATE%GOBP%GO:0061620	GLYCOLYTIC PROCESS THROUGH GLUCOSE-6-PHOSPHATE%GOBP%GO:0061620		18	0.64266753	2.145606	0.0	0.008322509	0.23	2226	tags=39%, list=16%, signal=46%	
GLYCOLYTIC PROCESS THROUGH FRUCTOSE-6-PHOSPHATE%GOBP%GO:0061615	GLYCOLYTIC PROCESS THROUGH FRUCTOSE-6-PHOSPHATE%GOBP%GO:0061615		18	0.64266753	2.1382282	0.0	0.0089697335	0.253	2226	tags=39%, list=16%, signal=46%	
PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090	PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090		43	0.50279695	2.1236851	0.0	0.010372422	0.301	2226	tags=37%, list=16%, signal=44%	
PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135	PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135		30	0.5484818	2.1098206	0.0	0.01177813	0.338	2226	tags=40%, list=16%, signal=48%	
LIPID MODIFICATION%GOBP%GO:0030258	LIPID MODIFICATION%GOBP%GO:0030258		137	0.38299313	2.0981872	0.0	0.012927693	0.377	2945	tags=40%, list=21%, signal=50%	
GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006	GLUCOSE METABOLIC PROCESS%GOBP%GO:0006006		50	0.4753961	2.088282	0.0	0.014013608	0.407	2226	tags=40%, list=16%, signal=47%	
CYTOPLASMIC TRANSLATION%GOBP%GO:0002181	CYTOPLASMIC TRANSLATION%GOBP%GO:0002181		106	0.40138274	2.087165	0.0	0.013744944	0.412	2517	tags=40%, list=18%, signal=48%	
MITOCHONDRIAL TRANSMEMBRANE TRANSPORT%GOBP%GO:1990542	MITOCHONDRIAL TRANSMEMBRANE TRANSPORT%GOBP%GO:1990542		97	0.41909143	2.0797343	0.0	0.014643028	0.44	2481	tags=38%, list=18%, signal=46%	
GLYCOLYSIS I%HUMANCYC%GLYCOLYSIS	GLYCOLYSIS I%HUMANCYC%GLYCOLYSIS		15	0.66005737	2.0782301	0.0	0.014569746	0.45	1778	tags=33%, list=13%, signal=38%	
CENP-A CONTAINING CHROMATIN ORGANIZATION%GOBP%GO:0061641	CENP-A CONTAINING CHROMATIN ORGANIZATION%GOBP%GO:0061641		30	0.5342943	2.074753	0.0	0.014842682	0.468	3803	tags=63%, list=27%, signal=87%	
CENP-A CONTAINING NUCLEOSOME ASSEMBLY%GOBP%GO:0034080	CENP-A CONTAINING NUCLEOSOME ASSEMBLY%GOBP%GO:0034080		30	0.5342943	2.070601	0.0	0.0151218595	0.482	3803	tags=63%, list=27%, signal=87%	
PSEUDOURIDINE SYNTHESIS%GOBP%GO:0001522	PSEUDOURIDINE SYNTHESIS%GOBP%GO:0001522		18	0.61684537	2.0547104	0.0	0.017697493	0.541	2086	tags=44%, list=15%, signal=52%	
CENTROMERE COMPLEX ASSEMBLY%GOBP%GO:0034508	CENTROMERE COMPLEX ASSEMBLY%GOBP%GO:0034508		37	0.5038625	2.052067	0.0	0.017759351	0.551	3803	tags=59%, list=27%, signal=82%	
POSITIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 75%5250913	POSITIVE EPIGENETIC REGULATION OF RRNA EXPRESSION%REACTOME DATABASE ID RELEASE 75%5250913		57	0.45394737	2.0520566	0.0	0.01733651	0.551	2440	tags=39%, list=18%, signal=47%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		49	0.46603897	2.0488636	0.0020876827	0.017363606	0.557	1002	tags=31%, list=7%, signal=33%	
AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:0003333	AMINO ACID TRANSMEMBRANE TRANSPORT%GOBP%GO:0003333		40	0.48717692	2.046402	0.0	0.017302368	0.563	2344	tags=45%, list=17%, signal=54%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145		49	0.46603897	2.0421734	0.0	0.017551765	0.574	1002	tags=31%, list=7%, signal=33%	
INTEGRATED CANCER PATHWAY%WIKIPATHWAYS_20210210%WP1971%HOMO SAPIENS	INTEGRATED CANCER PATHWAY%WIKIPATHWAYS_20210210%WP1971%HOMO SAPIENS		33	0.5130337	2.0411217	0.0	0.01730935	0.578	3566	tags=61%, list=26%, signal=81%	
GLYCOLYSIS%PANTHER PATHWAY%P00024	GLYCOLYSIS%PANTHER PATHWAY%P00024		18	0.5935448	2.0344107	0.0	0.018453453	0.609	1778	tags=39%, list=13%, signal=45%	
RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-6790901.4	RRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME%R-HSA-6790901.4		56	0.45609367	2.0313623	0.0	0.018453801	0.618	2676	tags=39%, list=19%, signal=48%	
PROTEIN LOCALIZATION%REACTOME%R-HSA-9609507.2	PROTEIN LOCALIZATION%REACTOME%R-HSA-9609507.2		144	0.3731757	2.0305374	0.0	0.018228121	0.622	4494	tags=56%, list=32%, signal=82%	
RNA POLYMERASE I PROMOTER CLEARANCE%REACTOME DATABASE ID RELEASE 75%73854	RNA POLYMERASE I PROMOTER CLEARANCE%REACTOME DATABASE ID RELEASE 75%73854		61	0.43984354	2.0259113	0.0	0.018824875	0.642	2440	tags=39%, list=18%, signal=48%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		59	0.44253537	2.016558	0.0	0.020033216	0.664	2254	tags=36%, list=16%, signal=42%	
NADH METABOLIC PROCESS%GOBP%GO:0006734	NADH METABOLIC PROCESS%GOBP%GO:0006734		24	0.5628741	2.0164309	0.0	0.019700518	0.665	1812	tags=38%, list=13%, signal=43%	
FATTY ACID &BETA;-OXIDATION I%HUMANCYC%FAO-PWY	FATTY ACID &BETA;-OXIDATION I%HUMANCYC%FAO-PWY		15	0.6403989	1.9967808	0.0	0.023675075	0.737	2414	tags=60%, list=17%, signal=73%	
RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201	RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009201		52	0.45122644	1.9859531	0.0	0.025969943	0.777	2254	tags=37%, list=16%, signal=43%	
PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626	PROTEIN TARGETING TO MITOCHONDRION%GOBP%GO:0006626		51	0.4449051	1.977353	0.0	0.02804486	0.804	1742	tags=39%, list=13%, signal=45%	
RNA POLYMERASE I TRANSCRIPTION%REACTOME DATABASE ID RELEASE 75%73864	RNA POLYMERASE I TRANSCRIPTION%REACTOME DATABASE ID RELEASE 75%73864		62	0.42604756	1.9769406	0.0	0.027725367	0.807	2440	tags=39%, list=18%, signal=47%	
FATTY ACID CATABOLIC PROCESS%GOBP%GO:0009062	FATTY ACID CATABOLIC PROCESS%GOBP%GO:0009062		72	0.40868035	1.9750818	0.0	0.027805373	0.813	2945	tags=40%, list=21%, signal=51%	
MONOCARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0072329	MONOCARBOXYLIC ACID CATABOLIC PROCESS%GOBP%GO:0072329		88	0.3957429	1.9593434	0.0	0.03252268	0.875	2953	tags=39%, list=21%, signal=49%	
DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME DATABASE ID RELEASE 75%606279	DEPOSITION OF NEW CENPA-CONTAINING NUCLEOSOMES AT THE CENTROMERE%REACTOME DATABASE ID RELEASE 75%606279		39	0.46975306	1.95823	0.0	0.032206275	0.876	4078	tags=64%, list=29%, signal=91%	
RNA POLYMERASE I TRANSCRIPTION INITIATION%REACTOME DATABASE ID RELEASE 75%73762	RNA POLYMERASE I TRANSCRIPTION INITIATION%REACTOME DATABASE ID RELEASE 75%73762		46	0.45398664	1.9536539	0.0	0.033139817	0.887	2440	tags=37%, list=18%, signal=45%	
DNA REPLICATION-INDEPENDENT NUCLEOSOME ASSEMBLY%GOBP%GO:0006336	DNA REPLICATION-INDEPENDENT NUCLEOSOME ASSEMBLY%GOBP%GO:0006336		38	0.48165017	1.9525046	0.0	0.033064783	0.892	4541	tags=68%, list=33%, signal=102%	
DRUG TRANSMEMBRANE TRANSPORT%GOBP%GO:0006855	DRUG TRANSMEMBRANE TRANSPORT%GOBP%GO:0006855		46	0.4554968	1.9505963	0.002004008	0.03300929	0.896	2938	tags=48%, list=21%, signal=60%	
TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 75%6782315	TRNA MODIFICATION IN THE NUCLEUS AND CYTOSOL%REACTOME DATABASE ID RELEASE 75%6782315		41	0.46398905	1.9504648	0.0	0.032500204	0.896	4010	tags=54%, list=29%, signal=75%	
L-AMINO ACID TRANSPORT%GOBP%GO:0015807	L-AMINO ACID TRANSPORT%GOBP%GO:0015807		27	0.51279306	1.9491771	0.0	0.032396864	0.901	2344	tags=48%, list=17%, signal=58%	
NUCLEOSOME ASSEMBLY%REACTOME%R-HSA-774815.1	NUCLEOSOME ASSEMBLY%REACTOME%R-HSA-774815.1		39	0.46975306	1.9427319	0.0	0.034165576	0.913	4078	tags=64%, list=29%, signal=91%	
REGULATION OF RIBOSOME BIOGENESIS%GOBP%GO:0090069	REGULATION OF RIBOSOME BIOGENESIS%GOBP%GO:0090069		16	0.5752392	1.9406245	0.0	0.03434635	0.916	1529	tags=44%, list=11%, signal=49%	
ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754	ATP BIOSYNTHETIC PROCESS%GOBP%GO:0006754		47	0.45079434	1.9326162	0.0	0.036542904	0.927	1002	tags=30%, list=7%, signal=32%	
HDACS DEACETYLATE HISTONES%REACTOME%R-HSA-3214815.3	HDACS DEACETYLATE HISTONES%REACTOME%R-HSA-3214815.3		40	0.46463218	1.9299171	0.0	0.03682092	0.93	4078	tags=52%, list=29%, signal=74%	
AMINO ACID IMPORT%GOBP%GO:0043090	AMINO ACID IMPORT%GOBP%GO:0043090		20	0.5563385	1.9150952	0.004032258	0.04196395	0.955	2344	tags=55%, list=17%, signal=66%	
CAP-DEPENDENT TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 75%72737	CAP-DEPENDENT TRANSLATION INITIATION%REACTOME DATABASE ID RELEASE 75%72737		115	0.35936314	1.9105752	0.0	0.042868737	0.958	2517	tags=37%, list=18%, signal=44%	
RIBOSOMAL LARGE SUBUNIT BIOGENESIS%GOBP%GO:0042273	RIBOSOMAL LARGE SUBUNIT BIOGENESIS%GOBP%GO:0042273		66	0.40222368	1.9076086	0.0	0.04344756	0.96	4315	tags=53%, list=31%, signal=77%	
TRNA MODIFICATION%GOBP%GO:0006400	TRNA MODIFICATION%GOBP%GO:0006400		75	0.39279717	1.9066216	0.0	0.043329924	0.963	4403	tags=51%, list=32%, signal=74%	
DNA REPLICATION-INDEPENDENT NUCLEOSOME ORGANIZATION%GOBP%GO:0034724	DNA REPLICATION-INDEPENDENT NUCLEOSOME ORGANIZATION%GOBP%GO:0034724		39	0.4601928	1.9063268	0.0	0.04285015	0.963	4541	tags=67%, list=33%, signal=99%	
RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME DATABASE ID RELEASE 75%9633012	RESPONSE OF EIF2AK4 (GCN2) TO AMINO ACID DEFICIENCY%REACTOME DATABASE ID RELEASE 75%9633012		97	0.37807065	1.9057754	0.0	0.042531554	0.963	2139	tags=33%, list=15%, signal=39%	
HEME BIOSYNTHETIC PROCESS%GOBP%GO:0006783	HEME BIOSYNTHETIC PROCESS%GOBP%GO:0006783		18	0.5635523	1.9003937	0.0	0.044212062	0.969	1810	tags=50%, list=13%, signal=57%	
EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4	EUKARYOTIC TRANSLATION TERMINATION%REACTOME%R-HSA-72764.4		88	0.38033175	1.8997154	0.0	0.043969776	0.969	2139	tags=34%, list=15%, signal=40%	
HEME METABOLIC PROCESS%GOBP%GO:0042168	HEME METABOLIC PROCESS%GOBP%GO:0042168		25	0.5030788	1.897998	0.0021231424	0.044234995	0.971	1810	tags=44%, list=13%, signal=51%	
VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.4	VIRAL MRNA TRANSLATION%REACTOME%R-HSA-192823.4		85	0.38145185	1.8967348	0.0	0.04423428	0.974	2139	tags=34%, list=15%, signal=40%	
EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.3	EUKARYOTIC TRANSLATION INITIATION%REACTOME%R-HSA-72613.3		115	0.35936314	1.8946524	0.0	0.044585586	0.975	2517	tags=37%, list=18%, signal=44%	
IRON ION TRANSPORT%GOBP%GO:0006826	IRON ION TRANSPORT%GOBP%GO:0006826		38	0.45432517	1.893219	0.002057613	0.04463884	0.975	2051	tags=39%, list=15%, signal=46%	
RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274	RIBOSOMAL SMALL SUBUNIT BIOGENESIS%GOBP%GO:0042274		64	0.4088895	1.8914886	0.0	0.04500901	0.977	2016	tags=34%, list=15%, signal=40%	
THE EFFECT OF PROGERIN ON THE INVOLVED GENES IN HUTCHINSON-GILFORD PROGERIA SYNDROME%WIKIPATHWAYS_20210210%WP4320%HOMO SAPIENS	THE EFFECT OF PROGERIN ON THE INVOLVED GENES IN HUTCHINSON-GILFORD PROGERIA SYNDROME%WIKIPATHWAYS_20210210%WP4320%HOMO SAPIENS		15	0.5858448	1.8913176	0.0	0.04458387	0.978	2098	tags=47%, list=15%, signal=55%	
TRANSLATIONAL INITIATION%GOBP%GO:0006413	TRANSLATIONAL INITIATION%GOBP%GO:0006413		121	0.35893247	1.8785814	0.0	0.049588222	0.986	2517	tags=36%, list=18%, signal=44%	
NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975956.1	NONSENSE MEDIATED DECAY (NMD) INDEPENDENT OF THE EXON JUNCTION COMPLEX (EJC)%REACTOME%R-HSA-975956.1		90	0.37518117	1.8760221	0.0	0.05008256	0.986	2139	tags=34%, list=15%, signal=40%	
VIRAL TRANSCRIPTION%GOBP%GO:0019083	VIRAL TRANSCRIPTION%GOBP%GO:0019083		113	0.35751516	1.8712131	0.0	0.051912002	0.988	2491	tags=35%, list=18%, signal=42%	
PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:0070585	PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:0070585		67	0.3961295	1.8700439	0.0	0.052178014	0.989	4494	tags=60%, list=32%, signal=88%	
GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.2	GTP HYDROLYSIS AND JOINING OF THE 60S RIBOSOMAL SUBUNIT%REACTOME%R-HSA-72706.2		108	0.3591045	1.8688887	0.0	0.052043393	0.99	2517	tags=37%, list=18%, signal=45%	
NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292	NUCLEOSIDE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:1901292		76	0.3837118	1.8655134	0.0038022813	0.052961268	0.991	2684	tags=38%, list=19%, signal=47%	
PURINE NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009127	PURINE NUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009127		64	0.3987589	1.8609062	0.0	0.054601856	0.995	2254	tags=34%, list=16%, signal=41%	
MATURATION OF LSU-RRNA%GOBP%GO:0000470	MATURATION OF LSU-RRNA%GOBP%GO:0000470		25	0.48725483	1.8573198	0.001953125	0.05608803	0.997	3924	tags=56%, list=28%, signal=78%	
REGULATION OF RRNA PROCESSING%GOBP%GO:2000232	REGULATION OF RRNA PROCESSING%GOBP%GO:2000232		15	0.60526323	1.8568631	0.0038610038	0.055643927	0.997	1529	tags=47%, list=11%, signal=52%	
NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009166	NUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009166		70	0.3927672	1.8554507	0.0	0.05580168	0.998	2684	tags=40%, list=19%, signal=49%	
PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.2	PEPTIDE CHAIN ELONGATION%REACTOME%R-HSA-156902.2		85	0.37780783	1.8514072	0.0	0.057243783	0.998	2139	tags=34%, list=15%, signal=40%	
CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20210210%WP477%HOMO SAPIENS	CYTOPLASMIC RIBOSOMAL PROTEINS%WIKIPATHWAYS_20210210%WP477%HOMO SAPIENS		79	0.3846386	1.845457	0.0	0.059900567	0.999	2575	tags=37%, list=19%, signal=45%	
DNA CONFORMATION CHANGE%GOBP%GO:0071103	DNA CONFORMATION CHANGE%GOBP%GO:0071103		182	0.32578477	1.8453233	0.0	0.059318937	0.999	4485	tags=55%, list=32%, signal=81%	
MITOCHONDRION LOCALIZATION%GOBP%GO:0051646	MITOCHONDRION LOCALIZATION%GOBP%GO:0051646		30	0.4691869	1.8452376	0.006048387	0.05873919	0.999	3868	tags=57%, list=28%, signal=78%	
PURINE RIBONUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009168	PURINE RIBONUCLEOSIDE MONOPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009168		64	0.3987589	1.8445212	0.0	0.058494855	0.999	2254	tags=34%, list=16%, signal=41%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		90	0.37354735	1.8434278	0.0019305019	0.05846397	0.999	2568	tags=37%, list=19%, signal=45%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		95	0.3626316	1.8418891	0.0	0.058638528	0.999	2568	tags=36%, list=19%, signal=44%	
ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:0072655	ESTABLISHMENT OF PROTEIN LOCALIZATION TO MITOCHONDRION%GOBP%GO:0072655		64	0.39637023	1.8411016	0.0	0.058503367	0.999	3145	tags=45%, list=23%, signal=58%	
AMINO ACID TRANSPORT%GOBP%GO:0006865	AMINO ACID TRANSPORT%GOBP%GO:0006865		60	0.3987437	1.8405662	0.0	0.05818014	0.999	2344	tags=37%, list=17%, signal=44%	
EPIGENETIC REGULATION OF GENE EXPRESSION%REACTOME DATABASE ID RELEASE 75%212165	EPIGENETIC REGULATION OF GENE EXPRESSION%REACTOME DATABASE ID RELEASE 75%212165		97	0.36004177	1.8396018	0.0	0.05826155	0.999	4170	tags=48%, list=30%, signal=69%	
MATURATION OF SSU-RRNA%GOBP%GO:0030490	MATURATION OF SSU-RRNA%GOBP%GO:0030490		41	0.4457637	1.8380249	0.0	0.058501046	1.0	1905	tags=34%, list=14%, signal=39%	
COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613	COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006613		95	0.35984993	1.8359028	0.0	0.05898384	1.0	2139	tags=32%, list=15%, signal=37%	
SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006614	SRP-DEPENDENT COTRANSLATIONAL PROTEIN TARGETING TO MEMBRANE%GOBP%GO:0006614		88	0.3710291	1.8298457	0.0019193857	0.061800867	1.0	2139	tags=33%, list=15%, signal=39%	
